"Plot Title: 10563962_TF-B_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10563962, SEN S/N: 10563962, LBL: P)","Temp, °C (LGR S/N: 10563962, SEN S/N: 10563962, LBL: T)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10563962)","Coupler Detached (LGR S/N: 10563962)","Coupler Attached (LGR S/N: 10563962)","Stopped (LGR S/N: 10563962)","End Of File (LGR S/N: 10563962)"
7948,10/05/18 06:30:00 AM,97.555,6.978,96.200,0.138,,,,
7949,10/05/18 06:35:00 AM,97.581,6.877,,0.141,,,,
7950,10/05/18 06:40:00 AM,97.591,6.877,,0.142,,,,
7951,10/05/18 06:45:00 AM,97.569,6.775,96.201,0.139,,,,
7952,10/05/18 06:50:00 AM,97.588,6.775,,0.140,,,,
7953,10/05/18 06:55:00 AM,97.588,6.775,,0.139,,,,
7954,10/05/18 07:00:00 AM,97.596,6.674,96.232,0.139,,,,
7955,10/05/18 07:05:00 AM,97.615,6.674,,0.141,,,,
7956,10/05/18 07:10:00 AM,97.615,6.674,,0.140,,,,
7957,10/05/18 07:15:00 AM,97.612,6.573,96.246,0.139,,,,
7958,10/05/18 07:20:00 AM,97.622,6.573,,0.139,,,,
7959,10/05/18 07:25:00 AM,97.632,6.573,,0.140,,,,
7960,10/05/18 07:30:00 AM,97.639,6.471,96.270,0.140,,,,
7961,10/05/18 07:35:00 AM,97.639,6.471,,0.140,,,,
7962,10/05/18 07:40:00 AM,97.649,6.471,,0.142,,,,
7963,10/05/18 07:45:00 AM,97.629,6.471,96.252,0.140,,,,
7964,10/05/18 07:50:00 AM,97.639,6.471,,0.141,,,,
7965,10/05/18 07:55:00 AM,97.656,6.370,,0.142,,,,
7966,10/05/18 08:00:00 AM,97.656,6.370,96.272,0.141,,,,
7967,10/05/18 08:05:00 AM,97.656,6.370,,0.141,,,,
7968,10/05/18 08:10:00 AM,97.656,6.370,,0.140,,,,
7969,10/05/18 08:15:00 AM,97.666,6.370,96.289,0.140,,,,
7970,10/05/18 08:20:00 AM,97.685,6.370,,0.142,,,,
7971,10/05/18 08:25:00 AM,97.666,6.370,,0.140,,,,
7972,10/05/18 08:30:00 AM,97.685,6.370,96.289,0.142,,,,
7973,10/05/18 08:35:00 AM,97.705,6.370,,0.143,,,,
7974,10/05/18 08:40:00 AM,97.717,6.471,,0.143,,,,
7975,10/05/18 08:45:00 AM,97.698,6.471,96.327,0.140,,,,
7976,10/05/18 08:50:00 AM,97.698,6.471,,0.141,,,,
7977,10/05/18 08:55:00 AM,97.698,6.471,,0.142,,,,
7978,10/05/18 09:00:00 AM,97.698,6.471,96.297,0.143,,,,
7979,10/05/18 09:05:00 AM,97.698,6.471,,0.143,,,,
7980,10/05/18 09:10:00 AM,97.698,6.471,,0.142,,,,
7981,10/05/18 09:15:00 AM,97.688,6.471,96.305,0.141,,,,
7982,10/05/18 09:20:00 AM,97.688,6.471,,0.142,,,,
7983,10/05/18 09:25:00 AM,97.678,6.471,,0.142,,,,
7984,10/05/18 09:30:00 AM,97.668,6.471,96.275,0.142,,,,
7985,10/05/18 09:35:00 AM,97.678,6.471,,0.143,,,,
7986,10/05/18 09:40:00 AM,97.688,6.471,,0.144,,,,
7987,10/05/18 09:45:00 AM,97.681,6.573,96.283,0.143,,,,
7988,10/05/18 09:50:00 AM,97.661,6.573,,0.140,,,,
7989,10/05/18 09:55:00 AM,97.681,6.573,,0.142,,,,
7990,10/05/18 10:00:00 AM,97.681,6.573,96.289,0.142,,,,
7991,10/05/18 10:05:00 AM,97.671,6.573,,0.143,,,,
7992,10/05/18 10:10:00 AM,97.661,6.573,,0.143,,,,
7993,10/05/18 10:15:00 AM,97.642,6.573,96.237,0.143,,,,
7994,10/05/18 10:20:00 AM,97.654,6.674,,0.143,,,,
7995,10/05/18 10:25:00 AM,97.664,6.674,,0.142,,,,
7996,10/05/18 10:30:00 AM,97.644,6.674,96.291,0.138,,,,
7997,10/05/18 10:35:00 AM,97.644,6.674,,0.139,,,,
7998,10/05/18 10:40:00 AM,97.635,6.674,,0.140,,,,
7999,10/05/18 10:45:00 AM,97.627,6.775,96.246,0.141,,,,
8000,10/05/18 10:50:00 AM,97.618,6.775,,0.140,,,,
8001,10/05/18 10:55:00 AM,97.618,6.775,,0.140,,,,
8002,10/05/18 11:00:00 AM,97.637,6.775,96.241,0.142,,,,
8003,10/05/18 11:05:00 AM,97.620,6.877,,0.141,,,,
8004,10/05/18 11:10:00 AM,97.620,6.877,,0.141,,,,
8005,10/05/18 11:15:00 AM,97.601,6.877,96.232,0.140,,,,
8006,10/05/18 11:20:00 AM,97.611,6.877,,0.140,,,,
8007,10/05/18 11:25:00 AM,97.594,6.978,,0.137,,,,
8008,10/05/18 11:30:00 AM,97.584,6.978,96.260,0.135,,,,
8009,10/05/18 11:35:00 AM,97.577,7.079,,0.136,,,,
8010,10/05/18 11:40:00 AM,97.538,7.079,,0.134,,,,
8011,10/05/18 11:45:00 AM,97.538,7.079,96.207,0.136,,,,
8012,10/05/18 11:50:00 AM,97.560,7.179,,0.137,,,,
8013,10/05/18 11:55:00 AM,97.550,7.179,,0.135,,,,
8014,10/05/18 12:00:00 PM,97.550,7.179,96.231,0.135,,,,
8015,10/05/18 12:05:00 PM,97.543,7.280,,0.136,,,,
8016,10/05/18 12:10:00 PM,97.523,7.280,,0.136,,,,
8017,10/05/18 12:15:00 PM,97.526,7.381,96.170,0.138,,,,
8018,10/05/18 12:20:00 PM,97.506,7.381,,0.138,,,,
8019,10/05/18 12:25:00 PM,97.497,7.381,,0.139,,,,
8020,10/05/18 12:30:00 PM,97.509,7.481,96.122,0.141,,,,
8021,10/05/18 12:35:00 PM,97.499,7.481,,0.142,,,,
8022,10/05/18 12:40:00 PM,97.492,7.582,,0.142,,,,
8023,10/05/18 12:45:00 PM,97.492,7.582,96.088,0.143,,,,
8024,10/05/18 12:50:00 PM,97.482,7.582,,0.142,,,,
8025,10/05/18 12:55:00 PM,97.475,7.682,,0.142,,,,
8026,10/05/18 01:00:00 PM,97.475,7.682,96.078,0.142,,,,
8027,10/05/18 01:05:00 PM,97.468,7.782,,0.142,,,,
8028,10/05/18 01:10:00 PM,97.448,7.782,,0.141,,,,
8029,10/05/18 01:15:00 PM,97.458,7.782,96.059,0.143,,,,
8030,10/05/18 01:20:00 PM,97.451,7.882,,0.142,,,,
8031,10/05/18 01:25:00 PM,97.451,7.882,,0.143,,,,
8032,10/05/18 01:30:00 PM,97.454,7.983,96.044,0.144,,,,
8033,10/05/18 01:35:00 PM,97.454,7.983,,0.144,,,,
8034,10/05/18 01:40:00 PM,97.454,7.983,,0.144,,,,
8035,10/05/18 01:45:00 PM,97.427,8.082,96.038,0.142,,,,
8036,10/05/18 01:50:00 PM,97.427,8.082,,0.141,,,,
8037,10/05/18 01:55:00 PM,97.449,8.182,,0.142,,,,
8038,10/05/18 02:00:00 PM,97.459,8.182,96.060,0.143,,,,
8039,10/05/18 02:05:00 PM,97.442,8.282,,0.142,,,,
8040,10/05/18 02:10:00 PM,97.422,8.282,,0.140,,,,
8041,10/05/18 02:15:00 PM,97.425,8.382,96.040,0.141,,,,
8042,10/05/18 02:20:00 PM,97.425,8.382,,0.142,,,,
8043,10/05/18 02:25:00 PM,97.415,8.382,,0.141,,,,
8044,10/05/18 02:30:00 PM,97.418,8.481,96.028,0.142,,,,
8045,10/05/18 02:35:00 PM,97.418,8.481,,0.142,,,,
8046,10/05/18 02:40:00 PM,97.408,8.481,,0.142,,,,
8047,10/05/18 02:45:00 PM,97.391,8.581,96.007,0.141,,,,
8048,10/05/18 02:50:00 PM,97.411,8.581,,0.143,,,,
8049,10/05/18 02:55:00 PM,97.411,8.581,,0.143,,,,
8050,10/05/18 03:00:00 PM,97.401,8.581,96.006,0.142,,,,
8051,10/05/18 03:05:00 PM,97.413,8.680,,0.143,,,,
8052,10/05/18 03:10:00 PM,97.404,8.680,,0.142,,,,
8053,10/05/18 03:15:00 PM,97.413,8.680,96.020,0.142,,,,
8054,10/05/18 03:20:00 PM,97.423,8.680,,0.143,,,,
8055,10/05/18 03:25:00 PM,97.436,8.779,,0.145,,,,
8056,10/05/18 03:30:00 PM,97.426,8.779,96.015,0.144,,,,
8057,10/05/18 03:35:00 PM,97.426,8.779,,0.143,,,,
8058,10/05/18 03:40:00 PM,97.445,8.779,,0.144,,,,
8059,10/05/18 03:45:00 PM,97.445,8.779,96.044,0.143,,,,
8060,10/05/18 03:50:00 PM,97.426,8.779,,0.141,,,,
8061,10/05/18 03:55:00 PM,97.426,8.779,,0.140,,,,
8062,10/05/18 04:00:00 PM,97.445,8.779,96.052,0.142,,,,
8063,10/05/18 04:05:00 PM,97.468,8.879,,0.145,,,,
8064,10/05/18 04:10:00 PM,97.468,8.879,,0.146,,,,
8065,10/05/18 04:15:00 PM,97.448,8.879,96.033,0.144,,,,
8066,10/05/18 04:20:00 PM,97.448,8.879,,0.143,,,,
8067,10/05/18 04:25:00 PM,97.448,8.879,,0.143,,,,
8068,10/05/18 04:30:00 PM,97.448,8.879,96.057,0.142,,,,
8069,10/05/18 04:35:00 PM,97.448,8.879,,0.142,,,,
8070,10/05/18 04:40:00 PM,97.448,8.879,,0.143,,,,
8071,10/05/18 04:45:00 PM,97.448,8.879,96.047,0.143,,,,
8072,10/05/18 04:50:00 PM,97.458,8.879,,0.143,,,,
8073,10/05/18 04:55:00 PM,97.468,8.879,,0.144,,,,
8074,10/05/18 05:00:00 PM,97.477,8.879,96.061,0.144,,,,
8075,10/05/18 05:05:00 PM,97.477,8.879,,0.143,,,,
8076,10/05/18 05:10:00 PM,97.477,8.879,,0.142,,,,
8077,10/05/18 05:15:00 PM,97.487,8.879,96.093,0.142,,,,
8078,10/05/18 05:20:00 PM,97.497,8.879,,0.143,,,,
8079,10/05/18 05:25:00 PM,97.494,8.779,,0.143,,,,
8080,10/05/18 05:30:00 PM,97.484,8.779,96.085,0.143,,,,
8081,10/05/18 05:35:00 PM,97.494,8.779,,0.142,,,,
8082,10/05/18 05:40:00 PM,97.514,8.779,,0.143,,,,
8083,10/05/18 05:45:00 PM,97.533,8.779,96.127,0.143,,,,
8084,10/05/18 05:50:00 PM,97.524,8.779,,0.142,,,,
8085,10/05/18 05:55:00 PM,97.514,8.779,,0.141,,,,
8086,10/05/18 06:00:00 PM,97.521,8.680,96.127,0.142,,,,
8087,10/05/18 06:05:00 PM,97.531,8.680,,0.144,,,,
8088,10/05/18 06:10:00 PM,97.531,8.680,,0.144,,,,
8089,10/05/18 06:15:00 PM,97.511,8.680,96.113,0.143,,,,
8090,10/05/18 06:20:00 PM,97.501,8.680,,0.141,,,,
8091,10/05/18 06:25:00 PM,97.518,8.581,,0.143,,,,
8092,10/05/18 06:30:00 PM,97.509,8.581,96.117,0.142,,,,
8093,10/05/18 06:35:00 PM,97.509,8.581,,0.142,,,,
8094,10/05/18 06:40:00 PM,97.509,8.581,,0.141,,,,
8095,10/05/18 06:45:00 PM,97.535,8.481,96.129,0.143,,,,
8096,10/05/18 06:50:00 PM,97.526,8.481,,0.144,,,,
8097,10/05/18 06:55:00 PM,97.526,8.481,,0.145,,,,
8098,10/05/18 07:00:00 PM,97.486,8.481,96.095,0.142,,,,
8099,10/05/18 07:05:00 PM,97.523,8.382,,0.146,,,,
8100,10/05/18 07:10:00 PM,97.513,8.382,,0.145,,,,
8101,10/05/18 07:15:00 PM,97.484,8.382,96.084,0.143,,,,
8102,10/05/18 07:20:00 PM,97.513,8.382,,0.145,,,,
8103,10/05/18 07:25:00 PM,97.520,8.282,,0.145,,,,
8104,10/05/18 07:30:00 PM,97.510,8.282,96.101,0.144,,,,
8105,10/05/18 07:35:00 PM,97.491,8.282,,0.142,,,,
8106,10/05/18 07:40:00 PM,97.508,8.182,,0.144,,,,
8107,10/05/18 07:45:00 PM,97.478,8.182,96.097,0.141,,,,
8108,10/05/18 07:50:00 PM,97.478,8.182,,0.141,,,,
8109,10/05/18 07:55:00 PM,97.495,8.082,,0.142,,,,
8110,10/05/18 08:00:00 PM,97.505,8.082,96.105,0.143,,,,
8111,10/05/18 08:05:00 PM,97.486,8.082,,0.141,,,,
8112,10/05/18 08:10:00 PM,97.483,7.983,,0.142,,,,
8113,10/05/18 08:15:00 PM,97.473,7.983,96.087,0.141,,,,
8114,10/05/18 08:20:00 PM,97.483,7.983,,0.143,,,,
8115,10/05/18 08:25:00 PM,97.493,7.983,,0.144,,,,
8116,10/05/18 08:30:00 PM,97.480,7.882,96.072,0.144,,,,
8117,10/05/18 08:35:00 PM,97.510,7.882,,0.145,,,,
8118,10/05/18 08:40:00 PM,97.480,7.882,,0.141,,,,
8119,10/05/18 08:45:00 PM,97.510,7.882,96.115,0.142,,,,
8120,10/05/18 08:50:00 PM,97.517,7.782,,0.143,,,,
8121,10/05/18 08:55:00 PM,97.507,7.782,,0.142,,,,
8122,10/05/18 09:00:00 PM,97.536,7.782,96.119,0.144,,,,
8123,10/05/18 09:05:00 PM,97.556,7.782,,0.146,,,,
8124,10/05/18 09:10:00 PM,97.546,7.782,,0.144,,,,
8125,10/05/18 09:15:00 PM,97.544,7.682,96.147,0.142,,,,
8126,10/05/18 09:20:00 PM,97.544,7.682,,0.142,,,,
8127,10/05/18 09:25:00 PM,97.544,7.682,,0.141,,,,
8128,10/05/18 09:30:00 PM,97.563,7.682,96.165,0.143,,,,
8129,10/05/18 09:35:00 PM,97.563,7.682,,0.143,,,,
8130,10/05/18 09:40:00 PM,97.573,7.682,,0.144,,,,
8131,10/05/18 09:45:00 PM,97.573,7.682,96.159,0.144,,,,
8132,10/05/18 09:50:00 PM,97.551,7.582,,0.142,,,,
8133,10/05/18 09:55:00 PM,97.561,7.582,,0.143,,,,
8134,10/05/18 10:00:00 PM,97.580,7.582,96.163,0.144,,,,
8135,10/05/18 10:05:00 PM,97.580,7.582,,0.145,,,,
8136,10/05/18 10:10:00 PM,97.570,7.582,,0.144,,,,
8137,10/05/18 10:15:00 PM,97.561,7.582,96.157,0.143,,,,
8138,10/05/18 10:20:00 PM,97.561,7.582,,0.144,,,,
8139,10/05/18 10:25:00 PM,97.561,7.582,,0.146,,,,
8140,10/05/18 10:30:00 PM,97.538,7.481,96.121,0.144,,,,
8141,10/05/18 10:35:00 PM,97.538,7.481,,0.146,,,,
8142,10/05/18 10:40:00 PM,97.519,7.481,,0.145,,,,
8143,10/05/18 10:45:00 PM,97.509,7.481,96.082,0.146,,,,
8144,10/05/18 10:50:00 PM,97.509,7.481,,0.145,,,,
8145,10/05/18 10:55:00 PM,97.499,7.481,,0.144,,,,
8146,10/05/18 11:00:00 PM,97.509,7.481,96.095,0.144,,,,
8147,10/05/18 11:05:00 PM,97.519,7.481,,0.146,,,,
8148,10/05/18 11:10:00 PM,97.509,7.481,,0.145,,,,
8149,10/05/18 11:15:00 PM,97.499,7.481,96.086,0.144,,,,
8150,10/05/18 11:20:00 PM,97.477,7.381,,0.143,,,,
8151,10/05/18 11:25:00 PM,97.467,7.381,,0.142,,,,
8152,10/05/18 11:30:00 PM,97.457,7.381,96.062,0.142,,,,
8153,10/05/18 11:35:00 PM,97.477,7.381,,0.144,,,,
8154,10/05/18 11:40:00 PM,97.477,7.381,,0.143,,,,
8155,10/05/18 11:45:00 PM,97.487,7.381,96.078,0.144,,,,
8156,10/05/18 11:50:00 PM,97.467,7.381,,0.143,,,,
8157,10/05/18 11:55:00 PM,97.467,7.381,,0.144,,,,
8158,10/06/18 12:00:00 AM,97.467,7.381,96.048,0.145,,,,
8159,10/06/18 12:05:00 AM,97.477,7.381,,0.145,,,,
8160,10/06/18 12:10:00 AM,97.474,7.280,,0.144,,,,
8161,10/06/18 12:15:00 AM,97.465,7.280,96.074,0.142,,,,
8162,10/06/18 12:20:00 AM,97.465,7.280,,0.142,,,,
8163,10/06/18 12:25:00 AM,97.465,7.280,,0.142,,,,
8164,10/06/18 12:30:00 AM,97.465,7.280,96.076,0.142,,,,
8165,10/06/18 12:35:00 AM,97.474,7.280,,0.143,,,,
8166,10/06/18 12:40:00 AM,97.474,7.280,,0.144,,,,
8167,10/06/18 12:45:00 AM,97.455,7.280,96.062,0.142,,,,
8168,10/06/18 12:50:00 AM,97.442,7.179,,0.141,,,,
8169,10/06/18 12:55:00 AM,97.462,7.179,,0.143,,,,
8170,10/06/18 01:00:00 AM,97.452,7.179,96.062,0.142,,,,
8171,10/06/18 01:05:00 AM,97.452,7.179,,0.142,,,,
8172,10/06/18 01:10:00 AM,97.442,7.179,,0.142,,,,
8173,10/06/18 01:15:00 AM,97.442,7.179,96.042,0.143,,,,
8174,10/06/18 01:20:00 AM,97.433,7.179,,0.143,,,,
8175,10/06/18 01:25:00 AM,97.433,7.179,,0.145,,,,
8176,10/06/18 01:30:00 AM,97.403,7.179,96.002,0.143,,,,
8177,10/06/18 01:35:00 AM,97.401,7.079,,0.142,,,,
8178,10/06/18 01:40:00 AM,97.401,7.079,,0.141,,,,
8179,10/06/18 01:45:00 AM,97.420,7.079,96.024,0.142,,,,
8180,10/06/18 01:50:00 AM,97.450,7.079,,0.145,,,,
8181,10/06/18 01:55:00 AM,97.450,7.079,,0.144,,,,
8182,10/06/18 02:00:00 AM,97.450,7.079,96.044,0.143,,,,
8183,10/06/18 02:05:00 AM,97.430,7.079,,0.141,,,,
8184,10/06/18 02:10:00 AM,97.447,6.978,,0.143,,,,
8185,10/06/18 02:15:00 AM,97.437,6.978,96.042,0.142,,,,
8186,10/06/18 02:20:00 AM,97.418,6.978,,0.141,,,,
8187,10/06/18 02:25:00 AM,97.427,6.978,,0.142,,,,
8188,10/06/18 02:30:00 AM,97.427,6.978,96.026,0.143,,,,
8189,10/06/18 02:35:00 AM,97.427,6.978,,0.143,,,,
8190,10/06/18 02:40:00 AM,97.415,6.877,,0.142,,,,
8191,10/06/18 02:45:00 AM,97.415,6.877,96.014,0.143,,,,
8192,10/06/18 02:50:00 AM,97.415,6.877,,0.142,,,,
8193,10/06/18 02:55:00 AM,97.415,6.877,,0.142,,,,
8194,10/06/18 03:00:00 AM,97.412,6.775,96.030,0.141,,,,
8195,10/06/18 03:05:00 AM,97.403,6.775,,0.140,,,,
8196,10/06/18 03:10:00 AM,97.403,6.775,,0.141,,,,
8197,10/06/18 03:15:00 AM,97.412,6.775,96.016,0.142,,,,
8198,10/06/18 03:20:00 AM,97.412,6.775,,0.143,,,,
8199,10/06/18 03:25:00 AM,97.410,6.674,,0.143,,,,
8200,10/06/18 03:30:00 AM,97.410,6.674,96.002,0.144,,,,
8201,10/06/18 03:35:00 AM,97.419,6.674,,0.144,,,,
8202,10/06/18 03:40:00 AM,97.410,6.674,,0.142,,,,
8203,10/06/18 03:45:00 AM,97.446,6.573,96.028,0.145,,,,
8204,10/06/18 03:50:00 AM,97.436,6.573,,0.142,,,,
8205,10/06/18 03:55:00 AM,97.446,6.573,,0.142,,,,
8206,10/06/18 04:00:00 AM,97.456,6.573,96.063,0.142,,,,
8207,10/06/18 04:05:00 AM,97.456,6.573,,0.142,,,,
8208,10/06/18 04:10:00 AM,97.463,6.471,,0.142,,,,
8209,10/06/18 04:15:00 AM,97.463,6.471,96.075,0.142,,,,
8210,10/06/18 04:20:00 AM,97.453,6.471,,0.140,,,,
8211,10/06/18 04:25:00 AM,97.473,6.471,,0.142,,,,
8212,10/06/18 04:30:00 AM,97.451,6.370,96.077,0.140,,,,
8213,10/06/18 04:35:00 AM,97.441,6.370,,0.141,,,,
8214,10/06/18 04:40:00 AM,97.441,6.370,,0.142,,,,
8215,10/06/18 04:45:00 AM,97.451,6.370,96.033,0.145,,,,
8216,10/06/18 04:50:00 AM,97.429,6.268,,0.142,,,,
8217,10/06/18 04:55:00 AM,97.409,6.268,,0.140,,,,
8218,10/06/18 05:00:00 AM,97.438,6.268,96.039,0.143,,,,
8219,10/06/18 05:05:00 AM,97.458,6.268,,0.144,,,,
8220,10/06/18 05:10:00 AM,97.465,6.166,,0.143,,,,
8221,10/06/18 05:15:00 AM,97.465,6.166,96.074,0.142,,,,
8222,10/06/18 05:20:00 AM,97.475,6.166,,0.143,,,,
8223,10/06/18 05:25:00 AM,97.445,6.166,,0.140,,,,
8224,10/06/18 05:30:00 AM,97.455,6.166,96.064,0.142,,,,
8225,10/06/18 05:35:00 AM,97.453,6.064,,0.141,,,,
8226,10/06/18 05:40:00 AM,97.453,6.064,,0.141,,,,
8227,10/06/18 05:45:00 AM,97.453,6.064,96.074,0.141,,,,
8228,10/06/18 05:50:00 AM,97.462,6.064,,0.141,,,,
8229,10/06/18 05:55:00 AM,97.479,5.962,,0.143,,,,
8230,10/06/18 06:00:00 AM,97.479,5.962,96.078,0.143,,,,
8231,10/06/18 06:05:00 AM,97.479,5.962,,0.143,,,,
8232,10/06/18 06:10:00 AM,97.489,5.962,,0.144,,,,
8233,10/06/18 06:15:00 AM,97.489,5.962,96.083,0.143,,,,
8234,10/06/18 06:20:00 AM,97.499,5.962,,0.143,,,,
8235,10/06/18 06:25:00 AM,97.499,5.962,,0.142,,,,
8236,10/06/18 06:30:00 AM,97.509,5.962,96.123,0.141,,,,
8237,10/06/18 06:35:00 AM,97.538,5.962,,0.145,,,,
8238,10/06/18 06:40:00 AM,97.528,5.962,,0.145,,,,
8239,10/06/18 06:45:00 AM,97.518,5.962,96.103,0.144,,,,
8240,10/06/18 06:50:00 AM,97.518,5.962,,0.144,,,,
8241,10/06/18 06:55:00 AM,97.509,5.962,,0.143,,,,
8242,10/06/18 07:00:00 AM,97.509,5.962,96.103,0.143,,,,
8243,10/06/18 07:05:00 AM,97.489,5.962,,0.142,,,,
8244,10/06/18 07:10:00 AM,97.509,5.962,,0.144,,,,
8245,10/06/18 07:15:00 AM,97.489,5.962,96.090,0.143,,,,
8246,10/06/18 07:20:00 AM,97.528,5.962,,0.144,,,,
8247,10/06/18 07:25:00 AM,97.548,5.962,,0.144,,,,
8248,10/06/18 07:30:00 AM,97.548,5.962,96.165,0.141,,,,
8249,10/06/18 07:35:00 AM,97.538,5.962,,0.140,,,,
8250,10/06/18 07:40:00 AM,97.577,5.962,,0.145,,,,
8251,10/06/18 07:45:00 AM,97.567,5.962,96.151,0.144,,,,
8252,10/06/18 07:50:00 AM,97.558,5.962,,0.144,,,,
8253,10/06/18 07:55:00 AM,97.558,5.962,,0.145,,,,
8254,10/06/18 08:00:00 AM,97.550,6.064,96.123,0.146,,,,
8255,10/06/18 08:05:00 AM,97.541,6.064,,0.145,,,,
8256,10/06/18 08:10:00 AM,97.531,6.064,,0.144,,,,
8257,10/06/18 08:15:00 AM,97.521,6.064,96.113,0.144,,,,
8258,10/06/18 08:20:00 AM,97.502,6.064,,0.142,,,,
8259,10/06/18 08:25:00 AM,97.502,6.064,,0.143,,,,
8260,10/06/18 08:30:00 AM,97.511,6.064,96.093,0.145,,,,
8261,10/06/18 08:35:00 AM,97.502,6.064,,0.144,,,,
8262,10/06/18 08:40:00 AM,97.502,6.064,,0.144,,,,
8263,10/06/18 08:45:00 AM,97.504,6.166,96.085,0.145,,,,
8264,10/06/18 08:50:00 AM,97.475,6.166,,0.142,,,,
8265,10/06/18 08:55:00 AM,97.494,6.166,,0.145,,,,
8266,10/06/18 09:00:00 AM,97.485,6.166,96.063,0.145,,,,
8267,10/06/18 09:05:00 AM,97.485,6.166,,0.145,,,,
8268,10/06/18 09:10:00 AM,97.494,6.166,,0.145,,,,
8269,10/06/18 09:15:00 AM,97.487,6.268,96.073,0.144,,,,
8270,10/06/18 09:20:00 AM,97.497,6.268,,0.146,,,,
8271,10/06/18 09:25:00 AM,97.468,6.268,,0.144,,,,
8272,10/06/18 09:30:00 AM,97.468,6.268,96.042,0.145,,,,
8273,10/06/18 09:35:00 AM,97.470,6.370,,0.145,,,,
8274,10/06/18 09:40:00 AM,97.451,6.370,,0.143,,,,
8275,10/06/18 09:45:00 AM,97.451,6.370,96.046,0.143,,,,
8276,10/06/18 09:50:00 AM,97.451,6.370,,0.144,,,,
8277,10/06/18 09:55:00 AM,97.434,6.471,,0.143,,,,
8278,10/06/18 10:00:00 AM,97.424,6.471,96.029,0.142,,,,
8279,10/06/18 10:05:00 AM,97.424,6.471,,0.144,,,,
8280,10/06/18 10:10:00 AM,97.414,6.471,,0.144,,,,
8281,10/06/18 10:15:00 AM,97.407,6.573,95.991,0.144,,,,
8282,10/06/18 10:20:00 AM,97.427,6.573,,0.146,,,,
8283,10/06/18 10:25:00 AM,97.417,6.573,,0.144,,,,
8284,10/06/18 10:30:00 AM,97.410,6.674,96.011,0.143,,,,
8285,10/06/18 10:35:00 AM,97.410,6.674,,0.144,,,,
8286,10/06/18 10:40:00 AM,97.419,6.674,,0.146,,,,
8287,10/06/18 10:45:00 AM,97.412,6.775,95.978,0.146,,,,
8288,10/06/18 10:50:00 AM,97.412,6.775,,0.145,,,,
8289,10/06/18 10:55:00 AM,97.422,6.775,,0.146,,,,
8290,10/06/18 11:00:00 AM,97.425,6.877,96.003,0.145,,,,
8291,10/06/18 11:05:00 AM,97.415,6.877,,0.144,,,,
8292,10/06/18 11:10:00 AM,97.425,6.877,,0.145,,,,
8293,10/06/18 11:15:00 AM,97.418,6.978,96.001,0.144,,,,
8294,10/06/18 11:20:00 AM,97.398,6.978,,0.143,,,,
8295,10/06/18 11:25:00 AM,97.378,6.978,,0.141,,,,
8296,10/06/18 11:30:00 AM,97.391,7.079,95.991,0.143,,,,
8297,10/06/18 11:35:00 AM,97.391,7.079,,0.143,,,,
8298,10/06/18 11:40:00 AM,97.391,7.079,,0.144,,,,
8299,10/06/18 11:45:00 AM,97.384,7.179,95.973,0.144,,,,
8300,10/06/18 11:50:00 AM,97.374,7.179,,0.143,,,,
8301,10/06/18 11:55:00 AM,97.367,7.280,,0.143,,,,
8302,10/06/18 12:00:00 PM,97.367,7.280,95.967,0.143,,,,
8303,10/06/18 12:05:00 PM,97.367,7.280,,0.144,,,,
8304,10/06/18 12:10:00 PM,97.350,7.381,,0.143,,,,
8305,10/06/18 12:15:00 PM,97.350,7.381,95.935,0.144,,,,
8306,10/06/18 12:20:00 PM,97.350,7.381,,0.145,,,,
8307,10/06/18 12:25:00 PM,97.343,7.481,,0.145,,,,
8308,10/06/18 12:30:00 PM,97.333,7.481,95.909,0.145,,,,
8309,10/06/18 12:35:00 PM,97.323,7.481,,0.145,,,,
8310,10/06/18 12:40:00 PM,97.306,7.582,,0.143,,,,
8311,10/06/18 12:45:00 PM,97.306,7.582,95.897,0.144,,,,
8312,10/06/18 12:50:00 PM,97.296,7.582,,0.143,,,,
8313,10/06/18 12:55:00 PM,97.299,7.682,,0.144,,,,
8314,10/06/18 01:00:00 PM,97.289,7.682,95.881,0.144,,,,
8315,10/06/18 01:05:00 PM,97.292,7.782,,0.145,,,,
8316,10/06/18 01:10:00 PM,97.272,7.782,,0.144,,,,
8317,10/06/18 01:15:00 PM,97.263,7.782,95.855,0.144,,,,
8318,10/06/18 01:20:00 PM,97.255,7.882,,0.143,,,,
8319,10/06/18 01:25:00 PM,97.265,7.882,,0.144,,,,
8320,10/06/18 01:30:00 PM,97.265,7.882,95.851,0.144,,,,
8321,10/06/18 01:35:00 PM,97.248,7.983,,0.143,,,,
8322,10/06/18 01:40:00 PM,97.238,7.983,,0.142,,,,
8323,10/06/18 01:45:00 PM,97.258,7.983,95.847,0.144,,,,
8324,10/06/18 01:50:00 PM,97.231,8.082,,0.143,,,,
8325,10/06/18 01:55:00 PM,97.222,8.082,,0.143,,,,
8326,10/06/18 02:00:00 PM,97.222,8.082,95.804,0.145,,,,
8327,10/06/18 02:05:00 PM,97.214,8.182,,0.144,,,,
8328,10/06/18 02:10:00 PM,97.214,8.182,,0.144,,,,
